ID,RollNumber,Name,Age,Course,Address,PhoneNumber,FatherName,MotherName,Income,sem 1,sem 2,sem 3,sem 4,Semester Predicted GPA,Project1,Project2,Project3,Project4,Project1_Status,Project2_Status,Project3_Status,Project4_Status,Project Predicted GPA,Aptitude1,Aptitude2,Aptitude3,Aptitude4,Aptitude5,Aptitude6,Aptitude7,Aptitude8,Aptitude9,Aptitude10,Aptitude11,Aptitude12,Communication1,Communication2,Communication3,Communication4,Communication5,Communication6,Communication7,Communication8,Communication9,Communication10,Communication11,Communication12,LogicalTest1,LogicalTest2,LogicalTest3,LogicalTest4,LogicalTest5,LogicalTest6,LogicalTest7,LogicalTest8,LogicalTest9,LogicalTest10,LogicalTest11,LogicalTest12
70702fc6-d203-4d38-b891-2f49b248bf9c,4168,Noah Johnson,22,MECH,"476 Kelly Neck Apt. 909
Morrisonville, HI 69185",9822328505,Trevor Bowen,Katelyn Guerra,652540,5.41,3.79,5.2,1.76,6.43125,30,40,30,50,On Time,Late,Late,On Time,59.075,88,89,90,96,78,11,77,76,94,75,91,5,88,86,91,27,100,74,93,84,34,95,85,100,81,81,27,93,22,8,98,12,47,89,85,16
4695e996-54fd-4d89-b73b-b9896dff7871,4169,Gabriella Ball,22,CSE,"05154 Haynes Cape
Moraleshaven, IA 70319",(730)650-6636,Louis Stone,Ann Miller,817088,5.99,0.46,8.22,8.17,7.0325,30,50,50,40,Late,On Time,On Time,Late,63.04375,74,72,83,98,86,34,70,79,71,96,83,84,79,18,81,75,88,73,79,77,86,91,99,73,85,100,79,89,83,70,94,84,90,73,92,90
1e23410b-7d95-44c0-ad6f-a65aff1e8d66,4170,Jason Williams,18,CSBS,"6515 Sharon Trace Apt. 050
East Jeffery, GA 95617",463-662-3853x92367,Christopher Brown,Patricia Herrera,968802,7.17,0.1,0.98,6.53,5.953125,60,40,30,50,On Time,Late,On Time,Late,56.01875,78,78,96,8,98,78,87,99,97,72,91,92,76,74,87,80,30,93,1,73,99,94,42,72,75,91,3,99,72,72,93,83,43,33,100,12
8f099c8f-26de-4da6-95fc-9a4280184bd1,4171,Jonathan Humphrey,20,CSE,"9625 Mccoy Turnpike
New Erikaside, TX 15638",768.905.7157,Karl Brown,Daisy Hayes,174392,6.93,5.04,9.19,2.47,6.150625,70,40,70,30,Late,On Time,On Time,Late,68.98125,92,84,71,92,1,91,85,14,99,78,15,71,77,86,85,82,96,86,77,96,84,72,80,84,79,40,77,41,72,23,99,35,86,14,94,98
32c5f310-1587-485f-b344-9ce570267db5,4172,Natalie Green,24,AIDS,"252 Munoz Trail
Lake Michael, MD 40191",403-258-2914,Michael Jackson,Cynthia Ramirez,284576,7.87,8.43,5.3,1.74,7.36375,60,60,80,70,On Time,On Time,Late,Late,75.48125,75,92,89,85,83,93,75,71,86,71,85,89,87,11,95,80,76,73,71,72,95,93,83,88,79,74,88,96,91,44,19,77,86,79,33,50
68a17486-a9ff-48bc-be4f-a8412768631c,4173,Scott Davis,24,EEE,"47647 Rivera Viaduct
South Jerryside, CA 37787",373-870-2940x71778,Willie Reynolds,Tiffany Davis,854610,7.73,3.71,5.47,5.9,6.54125,30,80,80,70,Late,On Time,On Time,Late,72.6125,87,96,90,83,71,85,100,80,95,87,86,87,73,72,72,73,12,78,75,74,92,71,75,42,7,12,26,86,72,90,94,86,15,85,6,82
fd6ef76b-9688-48c7-827e-26112e17d3ac,4174,Melissa Harper,21,ECE,"603 Obrien Station
Michellestad, MS 18831",001-248-571-5091x250,Nicholas King,Sherry Olson,623192,9.68,4.26,1.11,6.56,6.598125,80,80,70,30,Late,On Time,Late,On Time,72.6125,75,98,89,79,78,84,93,87,94,34,73,95,100,85,74,92,88,86,34,94,31,72,3,98,34,27,28,89,74,93,74,72,76,87,42,32
cd89e82f-23f2-4726-bf4d-4a93417666bb,4175,Wesley Mitchell,19,AIDS,"607 Hurley Route
Joshuaview, SD 66083",231-345-8959,Garrett Roberts,Catherine Lucas,149093,4.37,8.04,9.16,6.96,7.39375,40,60,60,24,On Time,On Time,Late,Late,64.85625,74,45,97,72,90,91,78,83,86,16,7,76,93,72,85,83,98,84,92,83,11,78,95,91,82,80,92,76,71,73,25,76,37,100,90,73
7627895e-873f-4540-94ca-d9cd7a211657,4176,Kimberly Montoya,22,ECE,"6038 Stephanie Stravenue Suite 732
Jamesfurt, IL 96959",6368538587,Francisco Wilson,Lauren Clark,776744,2.3,9.17,2.39,9.94,7.249375,40,50,60,70,Late,Late,On Time,Late,67.40625,75,31,76,80,74,87,47,88,86,24,86,76,83,89,90,44,76,77,78,95,82,98,29,90,83,96,95,91,90,0,16,30,34,91,72,88
c6e33b7d-2729-40e7-88f7-842d967f247f,4177,Marcus Kent,18,AIDS,"9962 Collins Passage
Dawnmouth, OH 38898",6985741777,Caleb Mitchell Jr.,Erika Perez,549682,0.54,6.51,0.91,4.79,5.41,70,30,50,70,Late,On Time,Late,On Time,67.40625,20,76,73,97,43,100,95,87,79,75,84,14,79,85,77,76,83,95,23,84,80,78,41,81,90,77,82,80,94,94,93,73,85,13,72,16
59f44467-9b0e-42cc-a579-b9cb34e811e0,4178,Stephanie Cain,19,CIVIL,"876 Latasha Plaza
Lake Brandon, NH 85210",392-836-4987,Riley Harris,Sarah Barker,930557,6.79,4.58,8.12,4.06,7.5875,80,50,40,80,On Time,Late,On Time,On Time,73.05,90,37,73,41,49,80,36,38,82,89,1,86,36,3,94,71,82,80,73,76,74,75,99,93,75,84,92,92,18,99,28,23,93,86,97,88
8be9fcd2-0020-4cc7-8d91-6ac7c5f55baa,4179,Bill Combs,24,MECH,"703 Amy Via Apt. 356
North Anna, LA 81083",+1-378-453-4685x6738,Christopher Smith,Amber Petersen,510277,9.61,5.76,3.55,3.09,6.859375,40,60,50,80,On Time,On Time,Late,Late,67.33125,89,95,99,85,27,97,98,45,93,87,9,99,95,70,79,75,86,85,84,43,92,72,93,75,31,100,97,74,85,85,78,70,97,96,78,79
0ab6feb6-f88b-4cc7-9486-6a542be5f740,4180,Jessica Howard,18,AIDS,"03313 Tyler Field Suite 466
North Teresa, NC 80184",(275)431-5190,David Walker,Pamela Sanchez,555517,3.04,3.37,8.54,7.88,7.27,70,80,60,50,On Time,Late,On Time,Late,72.6125,95,93,7,88,73,82,9,76,35,75,75,16,80,80,80,74,73,92,97,93,91,92,78,76,76,88,88,88,91,97,83,87,77,96,90,12
6d505b18-ea2e-4f16-b136-1234d6cd4e11,4181,Thomas White,22,ECE,"4483 William Creek Suite 791
New Richardview, OH 42249",+1-664-261-4546x8245,Patrick Gross,Caroline Meyer,759509,6,0.47,7.99,8.74,6.7575,50,50,60,50,On Time,On Time,Late,Late,68.98125,6,88,74,92,5,74,93,24,73,3,92,97,2,74,82,94,87,71,1,92,90,75,80,93,74,99,28,76,97,82,81,35,78,74,95,86
c3cd1a85-e687-4d9a-8d55-1de157a86b20,4182,Jeffrey Tucker MD,21,EEE,"537 Samuel Ridges
Lake Mary, NY 95826",518-324-9609x87388,Christopher Forbes,Courtney Fuller,97317,7.53,4.78,8.71,2.74,7.165625,60,60,80,30,On Time,Late,Late,Late,67.33125,97,95,92,72,80,85,76,4,95,85,83,92,75,91,82,79,92,34,83,96,85,81,24,92,11,71,87,88,96,73,13,94,94,31,70,81
aefab239-ccf2-499f-9e5b-d072e00e6d01,4183,Kathryn Lee,21,CIVIL,"733 Vanessa Springs Apt. 974
Brandiberg, NM 42901",(371)868-9828x48288,Mark Williams,Renee Cherry MD,394433,3.89,3.12,5.06,8.15,6.53875,70,60,70,40,On Time,Late,Late,Late,63.475,92,91,20,33,94,97,73,72,76,94,79,91,71,82,72,89,18,95,35,22,83,73,72,73,77,83,77,71,35,80,96,94,75,85,91,73
bb842523-160c-4560-a485-64e02d9d4ea7,4184,Jennifer Sanders,23,CSE,"285 Stewart Turnpike
West Theodorefurt, UT 52596",(857)912-8728,Derek Jordan,Tiffany Cobb,668785,2.53,0.83,7.98,9.84,6.46625,50,50,80,60,On Time,On Time,On Time,Late,63.475,2,29,72,18,87,23,37,78,76,75,94,92,23,90,47,89,79,76,80,97,90,96,89,74,26,1,95,82,90,75,11,29,0,26,100,42
e88184f6-c7e3-4350-b3e2-a002f069b181,4185,Mr. Cristian Soto,22,MECH,"7157 Robert Plaza Suite 994
Westchester, MH 27198",(329)202-7045x4113,Larry Brown,Brandi Green,354126,8.37,0.36,9.98,2.24,6.66375,70,80,60,60,Late,Late,Late,On Time,75.48125,18,77,75,21,94,34,75,90,88,94,81,79,85,99,95,82,76,44,95,88,96,88,17,89,72,84,85,47,97,99,83,93,20,85,72,84
d937864d-d005-4682-9992-00d93b2c5ad4,4186,Joshua Brown,19,ECE,"2125 Chaney Forges
North Timothyport, MA 48620",3908917172,Calvin Terrell,Wanda Navarro,415455,3.77,5.93,5.02,9.93,6.960625,80,80,50,30,On Time,On Time,On Time,On Time,63.475,86,89,17,83,82,79,76,95,88,96,91,85,98,42,26,74,71,98,93,80,44,24,72,80,72,71,79,82,26,94,81,75,71,83,98,99
30728640-753c-4868-8708-44bbc1e47a80,4187,Jeffrey Williams,21,CSE,"922 Deborah Bypass
Youngside, NM 32285",001-458-511-9449,Alfred Morgan,Jessica Perkins,623180,0.91,2.73,5.39,7.79,5.48625,30,70,70,60,On Time,Late,On Time,Late,67.33125,97,32,72,91,79,93,75,78,96,85,79,31,79,87,39,44,15,98,50,70,73,90,73,74,94,91,96,93,80,78,92,31,97,47,48,79
3bdcbb53-dad9-47bc-bdd7-44d315156800,4188,Jennifer Barnes,23,MECH,"524 Jones Club
East Stephaniechester, MS 68950",417-494-3737x3976,Malik Anthony,Whitney Villarreal,386207,6.86,4.8,6.43,0.73,6.02625,30,80,80,50,Late,Late,On Time,Late,63.475,96,46,77,89,49,19,79,81,70,90,98,93,84,77,98,99,10,9,74,44,79,49,87,96,81,92,94,86,98,84,82,93,90,84,93,30
c6ca9329-d285-45c4-a1ff-6a3d8d239f5d,4189,Laura Jackson,21,CSE,"71069 Sharon Garden
South Travismouth, SD 76264",(373)398-5426,Michael Williams DVM,Anne Brennan,364152,1.82,3.78,5.29,6.41,5.010625,40,30,50,80,Late,Late,On Time,Late,61.00625,76,87,30,89,74,85,28,83,80,75,98,90,99,72,77,98,12,76,83,74,3,42,78,89,95,92,76,27,95,85,88,83,28,95,96,85
00db2759-79cb-44e0-b526-bc6843b042d3,4190,Tracy Smith,18,MECH,"374 Vickie Spring Apt. 339
New Anthony, CO 29440",(601)301-8416x1111,Cory Gross,Priscilla Morales,214641,9.59,4.91,1.05,5.52,6.691875,30,80,60,70,Late,Late,Late,Late,63.475,73,93,44,78,3,96,70,79,74,74,80,26,84,19,73,87,76,83,81,75,70,16,80,92,88,95,18,86,91,15,76,13,88,97,72,87
5b128189-b968-45c2-838d-9c7c9faaa49d,4191,Michelle Gallagher,20,ECE,"Unit 3254 Box 7457
DPO AA 25169",001-307-408-8494x027,Christopher Stevens,Katie Russo,760003,3.04,7.91,2.57,4.61,5.8175,60,80,30,70,On Time,On Time,On Time,On Time,63.475,91,73,85,95,85,95,77,39,3,84,87,90,78,36,83,75,34,74,86,0,80,82,100,98,84,75,76,84,83,77,72,90,86,82,22,90
22eb557e-a0a4-4025-8311-f8d07e287527,4192,Eric Malone,22,AIDS,"889 Quinn Loaf
East Blake, WA 23138",2544622683,Nicholas Anderson,Kristi Blackburn,735372,4.07,9.82,7.36,0.2,5.296875,60,80,27,80,On Time,On Time,Late,Late,69.56875,34,78,95,84,77,98,71,97,93,92,47,94,75,98,46,87,41,82,74,90,4,98,92,99,92,98,6,72,73,19,32,94,91,90,2,97
cab8d52d-5378-4b04-bcf7-76e1768981ba,4193,Renee Stanley,24,ECE,"3857 Hannah Summit Suite 562
Brianville, MN 97520",4798784508,Aaron Smith DDS,Debra Johnson,66271,2.05,4.25,7.51,1.09,5.689375,60,40,80,30,On Time,Late,On Time,On Time,68.98125,71,95,91,16,2,90,81,91,87,79,75,95,96,73,92,96,95,82,77,79,82,98,77,95,74,77,96,76,84,82,77,79,87,93,87,88
28387191-4ecf-46d6-b9ce-742a8d626b74,4194,Shelley Savage,20,AIDS,"7291 James Lane Apt. 627
Ronaldview, NC 64695",-9800,Charles Montoya,Angela Hess,279989,8.37,6.61,1.6,8.51,7.17625,50,80,30,70,Late,On Time,Late,On Time,67.33125,71,83,94,29,100,84,89,100,98,97,78,95,83,73,35,89,96,3,94,94,89,90,98,89,99,85,97,77,82,90,94,49,94,76,96,72
1cbba21d-8dfc-426d-b1c7-e657021fbc5a,4195,Jessica Vargas,25,EEE,"667 Collins Mill
Mcgrathmouth, ID 20827",217-610-9333x132,Shawn Donovan,Jennifer Garcia,605976,1.88,0.86,2.71,3.48,5.15875,30,30,80,80,On Time,Late,On Time,On Time,67.40625,77,75,88,98,75,85,90,85,91,79,87,98,77,90,98,75,35,1,93,2,83,93,78,83,87,7,91,71,93,29,71,91,83,84,82,80
ea7a8fea-b13e-4e4e-b6f2-aa07274fca7b,4196,Howard Moran,20,CIVIL,"868 Davis Locks
Lake Angelashire, GA 75134",001-980-941-7188x244,Steven Santana,Jennifer Duran,723523,1.24,9.28,0.79,7.6,6.55,60,40,30,30,On Time,Late,On Time,On Time,56.29375,79,88,77,78,33,27,92,20,91,93,96,75,5,79,49,14,72,77,16,77,74,90,87,40,99,95,9,98,87,84,91,97,94,71,91,78
594b2962-6c09-47f2-8078-dbf77946036d,4197,Joanna Schultz,21,CSBS,"7425 Williams Gardens
Allenview, RI 93913",-10563,Timothy Campbell,Joan Houston,187400,4.1,3.4,5.33,0.57,5.729375,60,30,40,60,On Time,On Time,On Time,Late,67.99375,98,76,93,91,95,83,77,32,96,91,46,72,71,96,70,91,100,93,84,87,84,39,90,76,78,88,95,73,93,41,92,25,96,82,73,70
c0f6f724-be9c-4eb8-ae2d-ae3295d15c0d,4198,David Sanchez,25,AIDS,"29384 Spencer Trail
New Kimberly, NM 80793",435-625-3590x1794,Benjamin Raymond,Diane Luna,148500,0.81,4.37,1.02,2.19,5.15875,30,50,60,40,Late,On Time,On Time,On Time,56.01875,87,84,25,98,76,73,43,74,100,76,86,73,72,80,78,20,76,74,71,27,74,92,99,33,77,76,85,75,72,10,26,74,79,75,92,89
8f49f24f-8fdb-4ce4-883c-e792ff45c33c,4199,Joseph Martinez,21,CSE,"6085 Melton Club Suite 935
East Stephenburgh, DC 20593",001-381-810-4644x2815,Ruben Rodriguez,Rhonda Kidd,974416,6.57,0.07,0.32,4.65,4.845625,50,40,70,30,Late,Late,On Time,On Time,67.99375,32,98,82,83,78,100,76,98,80,92,83,73,97,75,70,89,99,83,70,85,74,85,93,78,73,76,84,94,19,93,91,82,94,100,99,71
cb9ec259-04b3-49d0-94e2-72c3b27651a7,4200,Nathan Hudson MD,23,CSE,"93755 Tracy Rue Apt. 214
West Monica, TX 33349",+1-327-817-8379x6256,Jordan Lawrence,Andrea Brown,974549,7.36,6.14,3.69,0.52,6.34625,50,50,80,80,On Time,On Time,On Time,On Time,72.6125,4,92,74,89,14,27,73,86,77,95,75,82,93,93,35,16,93,74,97,72,34,71,98,85,84,88,29,83,82,83,100,38,87,28,29,99
f3b67b37-490a-45ff-887f-49562df0685c,4201,Theresa Blanchard,25,ECE,"3237 Amanda Field
South Amandaton, PR 91286",869.416.2838,Christopher Brown,Cheryl Irwin,315386,7.09,9.32,1.15,5.81,7.368125,40,60,50,70,Late,On Time,Late,Late,67.40625,78,79,94,75,72,88,90,24,77,84,88,82,74,86,91,72,80,97,0,91,74,44,74,83,86,92,24,73,79,70,73,91,97,97,72,5
5d125090-3299-4f3a-9389-7a7373ad9e1f,4202,Julian Pace,20,CSE,"04772 Fernandez Stravenue
South Jeremymouth, AZ 19774",+1-296-569-4624x88599,Tyler Smith,Deanna Pennington,531499,4.33,2.7,8.83,0.5,6.53625,70,50,80,30,On Time,On Time,On Time,On Time,67.33125,97,73,78,78,4,39,74,4,77,89,72,91,85,12,82,84,71,11,86,80,87,73,91,49,45,75,85,88,73,75,73,32,87,27,98,32
f41b291c-73a9-49b9-b627-cc4f91196a03,4203,Bradley Ashley,23,ECE,"03964 Desiree Fall Apt. 319
Steventown, AZ 31630",626-636-8718,Michael Steele,Elizabeth Rodriguez,784034,7.08,7.38,1.38,2.67,6.225,60,70,80,50,Late,On Time,Late,Late,72.6125,43,84,83,33,27,75,99,86,50,75,73,71,98,76,13,89,79,73,89,91,95,1,73,97,95,72,99,28,24,90,90,77,85,72,70,85
ea802886-3e24-4751-8b62-ae68191d3a65,4204,Jose Landry,25,EEE,"681 Houston Meadow
Morrisonfurt, PA 47993",370-699-9479,Erik Thomas,Meagan Dawson,902672,9.9,7.25,6.24,8.62,7.954375,40,70,60,60,Late,On Time,Late,On Time,67.33125,26,81,90,81,83,91,81,96,85,48,84,86,74,92,89,71,82,100,79,71,89,89,87,73,73,83,94,85,98,99,72,43,40,91,44,48
3a26c91f-3c60-4bd0-823f-19c74cef2e01,4205,Gina Davis,22,ECE,"91506 Bradley Circle
Andreatown, AZ 26834",001-557-964-8192x3407,Carlos Young,Ashley Hoover,210493,5.95,6.4,6.92,2.23,6.5975,30,50,70,70,Late,Late,On Time,On Time,67.40625,98,98,76,76,90,98,92,71,86,74,21,18,86,17,94,83,78,73,95,95,82,76,86,96,94,74,80,92,72,8,71,83,38,85,86,71
df1552ff-8d37-4858-9a5f-456e72e99dea,4206,David Richmond,19,CIVIL,"90830 Lisa Place
Port Joann, UT 24446",232.479.7876,Matthew Carpenter,Lacey Douglas,424535,0.92,6.88,5.89,7.46,6.963125,30,30,70,70,Late,Late,On Time,Late,61.00625,70,1,94,46,97,82,81,83,75,84,76,0,88,83,85,76,74,79,97,86,78,92,88,47,29,98,48,49,98,19,79,82,81,90,91,10
32e59fa9-7a3e-4f8a-bbf3-f6eafef31ed4,4207,Karen Lee,18,CSBS,"572 Ellis Park Suite 134
East Diane, KS 69566",251-569-0308x5985,Kyle Tran,Mrs. Angela Williams,574753,1.72,2.88,0.73,2.46,5.15875,40,50,50,30,Late,On Time,On Time,Late,63.04375,80,21,88,29,72,76,85,86,85,86,97,89,14,71,79,99,83,21,88,99,93,74,91,95,84,79,83,30,91,98,96,76,86,98,2,90
9ffff88c-6a00-463f-9f73-2d371bbeedc7,4208,Scott Campbell,18,EEE,"708 Joe Ports Suite 561
Woodsborough, LA 76432",8888736731,Tony Gibbs,Melissa Foster,153598,3.6,1.13,3.89,9.16,6.640625,80,80,40,70,Late,Late,On Time,On Time,75.48125,98,100,75,26,97,93,71,42,93,90,96,85,80,76,70,72,47,98,11,84,89,5,89,87,98,73,79,89,81,93,77,82,95,98,96,87
d43eb0f2-6469-4e3d-a3a6-47c3a9773537,4209,James Patterson,18,CSE,"3063 Yvonne Plaza Suite 392
East Christina, FM 31589",278-382-6723x36653,Michael Austin,Karen Ingram,213007,7.32,6.82,5.49,1.85,6.763125,50,30,70,30,Late,On Time,On Time,Late,56.01875,78,96,32,88,95,84,71,94,79,45,94,90,97,83,76,76,93,87,87,96,87,86,75,46,93,73,100,80,30,98,76,73,86,83,85,9
678fa44e-3465-4925-89a5-156922b841fe,4210,Jared Bowers,22,ECE,"91432 Tracey Valley
Westton, PW 77472",(695)575-0326x3779,Anthony Campbell,Patricia Brown,809857,5.09,2.89,8.68,6.04,6.771875,50,30,60,80,On Time,On Time,Late,On Time,67.40625,95,77,94,89,96,76,94,93,99,78,74,96,72,95,98,94,73,88,91,96,75,94,18,97,95,76,89,99,74,74,93,10,20,75,82,96
d23a0d80-dc40-419f-8fe9-e77a223e801c,4211,Holly Walker,23,CSBS,"3015 Dustin Club
North Robert, NJ 05099",(788)817-2980x32543,Shawn Hampton,Jamie Brown,338629,3.6,5.9,4.59,2.01,6.009375,50,30,50,40,On Time,Late,On Time,Late,63.04375,97,40,2,91,91,32,97,6,42,94,70,89,92,86,92,99,85,84,73,82,3,73,78,72,84,100,87,96,75,90,71,77,85,97,87,75
445ba3b9-9249-48d9-9195-a588c646c707,4212,Katie Church,22,CSBS,"Unit 6356 Box 0064
DPO AA 45759",(569)594-4191x377,Daniel West,Amanda Rodriguez,944417,2.21,5.43,8.6,6.9,5.774375,30,30,60,30,Late,Late,Late,On Time,59.075,40,77,98,73,50,82,73,0,97,86,79,89,92,48,12,100,86,79,86,84,72,47,81,73,78,80,82,76,37,18,93,50,93,100,82,25
866b737d-95ef-41c3-a519-6fba14006702,4213,Jason Morrow,25,ECE,"65943 Diaz Knoll Apt. 992
Suttonfurt, PR 40824",381-827-0468,Herbert Thompson,Mrs. Monica Flores MD,359804,9.3,6.87,9.74,2.56,7.613125,50,30,70,60,Late,Late,On Time,On Time,68.98125,3,89,96,72,73,89,83,76,77,96,77,79,77,9,80,88,81,97,81,82,93,18,86,10,81,86,83,100,75,100,77,87,79,82,87,47
1d08a598-5e9c-418a-9590-824c6bf1bbee,4214,John Powell,24,CSBS,"409 Tammy Parks Apt. 168
West William, PA 30820",+1-301-251-6187x3391,Timothy Rodgers,Cindy Coleman,185771,4.35,6.87,6.7,1.99,6.809375,30,80,70,40,On Time,On Time,Late,Late,67.40625,4,89,22,79,99,96,88,13,98,84,79,80,84,76,100,98,80,100,14,82,82,27,93,9,80,94,88,75,79,93,77,82,97,71,80,98
140d86c2-36d5-423e-9d9a-738ea3dc164d,4215,Bethany Welch,20,ECE,"70499 Mitchell Flats Suite 588
New Jessica, PA 73176",763-736-1390,Christopher Anderson,Kristen Mason,253331,8.41,4.34,1.96,8.57,6.9125,50,70,80,80,Late,Late,On Time,Late,71.375,87,39,87,95,73,97,98,81,97,33,90,87,91,81,93,85,48,92,48,75,92,90,82,91,87,87,99,92,42,6,91,79,90,71,96,80
2cde3abc-9596-4457-ae11-28c97f85330a,4216,Levi Hogan,19,CSE,"297 Carlson Mission Suite 681
West Garyberg, MP 99191",555-692-3665,Anthony Morris,Amber Green,518731,6.03,5.25,5.25,8.97,7.0175,50,30,30,30,On Time,Late,Late,On Time,57.29375,82,77,91,92,95,80,73,88,99,81,12,93,83,21,74,83,32,98,78,24,74,90,85,71,83,88,37,84,93,1,71,35,70,91,73,91
6fd77b7f-c30a-4095-9fce-97757ba39147,4217,David Perez,21,EEE,"65368 Tammy Pines Suite 843
East Brett, NY 97319",(872)771-2205x29816,Jose Griffith,Katie Mcdonald,848676,4.26,0.37,2.02,0.25,4.905625,80,60,40,70,On Time,Late,On Time,On Time,73.05,88,94,85,80,96,83,87,19,39,95,86,94,17,98,73,71,99,72,17,40,82,41,41,98,96,42,79,83,86,74,86,76,88,45,28,89
d103043b-cd73-46fc-abc7-acbee8ecbb7b,4218,Kimberly Silva,20,MECH,"4025 Wilson Centers Suite 552
North Roy, MH 83205",001-211-281-7996,Noah Lara,Rebecca Robinson,617867,5.94,2.41,1.9,9.88,6.7,50,50,50,80,Late,On Time,Late,Late,67.33125,31,78,14,91,89,89,99,83,98,8,98,85,90,79,44,99,41,5,93,97,90,17,32,91,91,71,71,87,76,95,76,98,97,82,92,92
a87141a8-692c-4895-ba23-11686427c9af,4219,Brian Gibbs,23,ECE,"602 Thompson Neck
Lindseyshire, UT 33344",446-435-7525x121,Jeff Bowen,Teresa Obrien,354520,7.51,6.7,9.21,9.37,8.03375,70,50,70,40,Late,Late,Late,Late,67.33125,87,78,77,75,76,78,97,78,89,35,82,91,36,89,24,77,89,82,70,98,84,85,86,5,81,92,30,31,78,87,78,96,96,87,90,99
dc51d241-61f6-4688-b836-52431766b8fb,4220,Donna Taylor,24,ECE,"27677 Carol Inlet
North Patricia, KY 37976",9178840566,David Padilla,Tammy Smith,377906,1.79,6.03,9.38,3.95,6.963125,50,60,80,60,On Time,On Time,Late,Late,73.05,23,41,85,87,33,100,93,74,97,95,91,71,2,81,33,93,94,78,45,92,90,99,88,100,91,85,99,82,74,72,95,81,19,82,74,13
ceaf0bc8-525e-4ad7-9f5d-942dafef1246,4221,Kimberly Gonzales,19,ECE,"62902 Rodriguez Shoal Apt. 214
Lindseychester, FL 71804",+1-527-373-8892x87761,Christopher Jackson,Kathryn Gonzalez,577618,0.18,8.29,4.09,2.28,5.689375,40,40,70,60,Late,On Time,Late,On Time,68.98125,21,94,93,23,78,36,84,81,93,71,75,12,84,7,86,91,88,71,72,83,86,81,84,73,90,92,73,11,28,87,96,94,89,92,94,100
0bc7b7be-091a-4304-acb8-5185382a616b,4222,Jason Castillo,22,CSBS,"3842 Andrew Ville Apt. 869
Lauraburgh, NV 34597",+1-890-890-0420x2868,Bill Garcia,Jocelyn Boyd,146308,4.28,9.99,6.99,3.96,6.370625,80,50,70,80,Late,Late,Late,Late,71.375,33,98,97,86,80,73,76,85,95,88,83,79,82,4,74,95,89,8,77,78,96,89,87,37,82,90,83,99,93,1,30,82,71,79,80,71
ed9f806c-0c3d-476c-bb97-1a6a09a0eefe,4223,Lauren Farrell,18,EEE,"7678 Ortega Circle
Wilkersonview, NE 62815",904.665.8891,Corey Ortiz Jr.,Jennifer Holloway,777348,7.83,0.33,6.02,0.84,5.9075,50,60,40,70,Late,On Time,On Time,Late,67.40625,81,88,3,91,79,85,40,92,82,97,95,87,95,76,44,92,34,74,89,85,88,81,33,82,25,43,80,80,96,46,35,71,77,17,88,96
f67e4b09-3030-4368-ab12-3681b19566a4,4224,Bradley Griffin,23,AIDS,"6446 Jennifer Mill Suite 574
Morrisfort, UT 89344",-2616,Dr. Richard Lewis,Heather Cherry,364742,6.07,7.77,4.63,9.25,7.145625,60,40,30,50,On Time,On Time,Late,On Time,56.01875,38,20,4,83,81,72,92,76,85,71,94,70,78,70,7,75,42,80,77,45,3,79,86,5,76,71,77,98,87,97,79,96,82,31,94,25
44c02213-745a-446d-8214-0200fffe5496,4225,Sarah Park,25,ECE,"219 Pearson Ferry Suite 138
Bryantbury, WY 24142",6225608212,Mr. Justin Cuevas II,Dawn Gonzalez,522056,7.95,3.58,6.42,9.65,6.893125,80,70,40,70,Late,On Time,Late,On Time,72.6125,49,73,99,94,82,79,96,90,70,96,71,96,99,77,98,46,73,71,84,81,98,77,92,74,95,84,23,80,12,14,94,10,88,83,77,80
89d7d3f1-e9f4-4ae6-b43c-fde00c0e308a,4226,Sydney Fox,23,CSE,"3134 Nathaniel Springs
South Karen, ND 48592",(608)797-5313,David Hall,Pamela Snow,335108,2.14,9.52,6.76,8.18,7.804375,70,40,50,50,Late,Late,On Time,On Time,68.98125,48,90,15,85,82,83,71,88,29,80,73,86,46,3,78,97,95,77,14,12,70,83,73,15,71,83,78,30,9,77,92,32,84,7,71,81
1331c770-846b-434f-a66e-d69d49790840,4227,Yesenia Long,25,CSBS,"046 Wesley Flat Apt. 708
East Tony, KS 72139",001-376-835-5821x01745,Shawn Mccoy,Ana Brock,304272,0.69,8.43,8.88,2.95,6.66375,80,80,80,70,On Time,Late,On Time,On Time,84.625,93,87,80,92,70,75,72,99,25,9,72,72,92,96,79,83,100,87,76,100,71,71,76,84,78,76,88,77,49,99,87,99,71,79,94,86
72aef29d-4330-4aac-9567-761bf281fc02,4228,Vanessa Foster,20,ECE,"PSC 4488, Box 3426
APO AP 99430",(211)259-0791x74378,Darrell Brock,Lisa Figueroa,987014,8.58,4.71,3.18,2.92,6.515625,70,40,30,70,On Time,Late,On Time,Late,68.98125,100,74,92,78,77,98,96,72,83,95,77,81,99,73,4,96,96,84,82,99,91,90,94,98,81,99,87,6,77,77,87,41,73,93,86,98
